"marca","marca_slug","tipo","tipo_slug","modelo","modelo_slug","url_completa"
"Komatsu","repuestos-para-maquinaria-pesada-komatsu","Excavadora","repuestos-para-maquinaria-pesada-excavadora-komatsu","Repuestos Excavadora Komatsu Pc200lc 8","repuestos-excavadora-komatsu-pc200lc-8","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-komatsu/repuestos-para-maquinaria-pesada-excavadora-komatsu/repuestos-excavadora-komatsu-pc200lc-8/"
"Komatsu","repuestos-para-maquinaria-pesada-komatsu","Excavadora","repuestos-para-maquinaria-pesada-excavadora-komatsu","Repuestos Excavadora Komatsu Pc210lc 10","repuestos-excavadora-komatsu-pc210lc-10","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-komatsu/repuestos-para-maquinaria-pesada-excavadora-komatsu/repuestos-excavadora-komatsu-pc210lc-10/"
"Komatsu","repuestos-para-maquinaria-pesada-komatsu","Excavadora","repuestos-para-maquinaria-pesada-excavadora-komatsu","Repuestos Excavadora Komatsu Pc220lc 7","repuestos-excavadora-komatsu-pc220lc-7","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-komatsu/repuestos-para-maquinaria-pesada-excavadora-komatsu/repuestos-excavadora-komatsu-pc220lc-7/"
"Komatsu","repuestos-para-maquinaria-pesada-komatsu","Excavadora","repuestos-para-maquinaria-pesada-excavadora-komatsu","Repuestos Excavadora Komatsu Pc220lc 8","repuestos-excavadora-komatsu-pc220lc-8","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-komatsu/repuestos-para-maquinaria-pesada-excavadora-komatsu/repuestos-excavadora-komatsu-pc220lc-8/"
"Komatsu","repuestos-para-maquinaria-pesada-komatsu","Excavadora","repuestos-para-maquinaria-pesada-excavadora-komatsu","Repuestos Excavadora Komatsu Pc300lc 6","repuestos-excavadora-komatsu-pc300lc-6","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-komatsu/repuestos-para-maquinaria-pesada-excavadora-komatsu/repuestos-excavadora-komatsu-pc300lc-6/"
"Komatsu","repuestos-para-maquinaria-pesada-komatsu","Excavadora","repuestos-para-maquinaria-pesada-excavadora-komatsu","Repuestos Excavadora Komatsu Pc300lc 7","repuestos-excavadora-komatsu-pc300lc-7","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-komatsu/repuestos-para-maquinaria-pesada-excavadora-komatsu/repuestos-excavadora-komatsu-pc300lc-7/"
"Komatsu","repuestos-para-maquinaria-pesada-komatsu","Excavadora","repuestos-para-maquinaria-pesada-excavadora-komatsu","Repuestos Excavadora Komatsu Pc350 7","repuestos-excavadora-komatsu-pc350-7","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-komatsu/repuestos-para-maquinaria-pesada-excavadora-komatsu/repuestos-excavadora-komatsu-pc350-7/"
"Komatsu","repuestos-para-maquinaria-pesada-komatsu","Excavadora","repuestos-para-maquinaria-pesada-excavadora-komatsu","Repuestos Excavadora Komatsu Pc350 8","repuestos-excavadora-komatsu-pc350-8","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-komatsu/repuestos-para-maquinaria-pesada-excavadora-komatsu/repuestos-excavadora-komatsu-pc350-8/"
"Komatsu","repuestos-para-maquinaria-pesada-komatsu","Excavadora","repuestos-para-maquinaria-pesada-excavadora-komatsu","Repuestos Excavadora Komatsu Pc40 7","repuestos-excavadora-komatsu-pc40-7","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-komatsu/repuestos-para-maquinaria-pesada-excavadora-komatsu/repuestos-excavadora-komatsu-pc40-7/"
"Komatsu","repuestos-para-maquinaria-pesada-komatsu","Excavadora","repuestos-para-maquinaria-pesada-excavadora-komatsu","Repuestos Excavadora Komatsu Pc40 Mr1","repuestos-excavadora-komatsu-pc40-mr1","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-komatsu/repuestos-para-maquinaria-pesada-excavadora-komatsu/repuestos-excavadora-komatsu-pc40-mr1/"
"Komatsu","repuestos-para-maquinaria-pesada-komatsu","Excavadora","repuestos-para-maquinaria-pesada-excavadora-komatsu","Repuestos Excavadora Komatsu Pc40 Mr2","repuestos-excavadora-komatsu-pc40-mr2","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-komatsu/repuestos-para-maquinaria-pesada-excavadora-komatsu/repuestos-excavadora-komatsu-pc40-mr2/"
"Komatsu","repuestos-para-maquinaria-pesada-komatsu","Excavadora","repuestos-para-maquinaria-pesada-excavadora-komatsu","Repuestos Excavadora Komatsu Pc400 7","repuestos-excavadora-komatsu-pc400-7","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-komatsu/repuestos-para-maquinaria-pesada-excavadora-komatsu/repuestos-excavadora-komatsu-pc400-7/"
"Komatsu","repuestos-para-maquinaria-pesada-komatsu","Motoniveladora","repuestos-para-maquinaria-pesada-motoniveladora-komatsu","Repuestos Motoniveladora Komatsu Gd511 1","repuestos-motoniveladora-komatsu-gd511-1","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-komatsu/repuestos-para-maquinaria-pesada-motoniveladora-komatsu/repuestos-motoniveladora-komatsu-gd511-1/"
"Komatsu","repuestos-para-maquinaria-pesada-komatsu","Motoniveladora","repuestos-para-maquinaria-pesada-motoniveladora-komatsu","Repuestos Motoniveladora Komatsu Gd555 3","repuestos-motoniveladora-komatsu-gd555-3","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-komatsu/repuestos-para-maquinaria-pesada-motoniveladora-komatsu/repuestos-motoniveladora-komatsu-gd555-3/"
"Komatsu","repuestos-para-maquinaria-pesada-komatsu","Motoniveladora","repuestos-para-maquinaria-pesada-motoniveladora-komatsu","Repuestos Motoniveladora Komatsu Gd555 5 Copy","repuestos-motoniveladora-komatsu-gd555-5-copy","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-komatsu/repuestos-para-maquinaria-pesada-motoniveladora-komatsu/repuestos-motoniveladora-komatsu-gd555-5-copy/"
"Komatsu","repuestos-para-maquinaria-pesada-komatsu","Motoniveladora","repuestos-para-maquinaria-pesada-motoniveladora-komatsu","Repuestos Motoniveladora Komatsu Gd555 5","repuestos-motoniveladora-komatsu-gd555-5","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-komatsu/repuestos-para-maquinaria-pesada-motoniveladora-komatsu/repuestos-motoniveladora-komatsu-gd555-5/"
"Link Belt","repuestos-para-maquinaria-pesada-link-belt","Excavadora","repuestos-para-maquinaria-pesada-excavadora-link-belt","Repuestos Miniexcavadora Link Belt 210lx","repuestos-miniexcavadora-link-belt-210lx","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-link-belt/repuestos-para-maquinaria-pesada-excavadora-link-belt/repuestos-miniexcavadora-link-belt-210lx/"
"Link Belt","repuestos-para-maquinaria-pesada-link-belt","Excavadora","repuestos-para-maquinaria-pesada-excavadora-link-belt","Repuestos Miniexcavadora Link Belt Lbx130x2","repuestos-miniexcavadora-link-belt-lbx130x2","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-link-belt/repuestos-para-maquinaria-pesada-excavadora-link-belt/repuestos-miniexcavadora-link-belt-lbx130x2/"
"Link Belt","repuestos-para-maquinaria-pesada-link-belt","Excavadora","repuestos-para-maquinaria-pesada-excavadora-link-belt","Repuestos Miniexcavadora Link Belt Lbx130x3e","repuestos-miniexcavadora-link-belt-lbx130x3e","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-link-belt/repuestos-para-maquinaria-pesada-excavadora-link-belt/repuestos-miniexcavadora-link-belt-lbx130x3e/"
"Link Belt","repuestos-para-maquinaria-pesada-link-belt","Excavadora","repuestos-para-maquinaria-pesada-excavadora-link-belt","Repuestos Miniexcavadora Link Belt Lbx160x3e","repuestos-miniexcavadora-link-belt-lbx160x3e","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-link-belt/repuestos-para-maquinaria-pesada-excavadora-link-belt/repuestos-miniexcavadora-link-belt-lbx160x3e/"
"Link Belt","repuestos-para-maquinaria-pesada-link-belt","Excavadora","repuestos-para-maquinaria-pesada-excavadora-link-belt","Repuestos Miniexcavadora Link Belt Lbx210x2","repuestos-miniexcavadora-link-belt-lbx210x2","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-link-belt/repuestos-para-maquinaria-pesada-excavadora-link-belt/repuestos-miniexcavadora-link-belt-lbx210x2/"
"Link Belt","repuestos-para-maquinaria-pesada-link-belt","Excavadora","repuestos-para-maquinaria-pesada-excavadora-link-belt","Repuestos Miniexcavadora Link Belt Lbx210x3e","repuestos-miniexcavadora-link-belt-lbx210x3e","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-link-belt/repuestos-para-maquinaria-pesada-excavadora-link-belt/repuestos-miniexcavadora-link-belt-lbx210x3e/"
"Link Belt","repuestos-para-maquinaria-pesada-link-belt","Excavadora","repuestos-para-maquinaria-pesada-excavadora-link-belt","Repuestos Miniexcavadora Link Belt Lbx240x2","repuestos-miniexcavadora-link-belt-lbx240x2","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-link-belt/repuestos-para-maquinaria-pesada-excavadora-link-belt/repuestos-miniexcavadora-link-belt-lbx240x2/"
"Link Belt","repuestos-para-maquinaria-pesada-link-belt","Excavadora","repuestos-para-maquinaria-pesada-excavadora-link-belt","Repuestos Miniexcavadora Link Belt Lbx350x2","repuestos-miniexcavadora-link-belt-lbx350x2","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-link-belt/repuestos-para-maquinaria-pesada-excavadora-link-belt/repuestos-miniexcavadora-link-belt-lbx350x2/"
"Link Belt","repuestos-para-maquinaria-pesada-link-belt","Excavadora","repuestos-para-maquinaria-pesada-excavadora-link-belt","Repuestos Miniexcavadora Link Belt Lbx360x3e","repuestos-miniexcavadora-link-belt-lbx360x3e","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-link-belt/repuestos-para-maquinaria-pesada-excavadora-link-belt/repuestos-miniexcavadora-link-belt-lbx360x3e/"
"Link Belt","repuestos-para-maquinaria-pesada-link-belt","Excavadora","repuestos-para-maquinaria-pesada-excavadora-link-belt","Repuestos Miniexcavadora Link Belt Lbx460x2","repuestos-miniexcavadora-link-belt-lbx460x2","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-link-belt/repuestos-para-maquinaria-pesada-excavadora-link-belt/repuestos-miniexcavadora-link-belt-lbx460x2/"
"Link Belt","repuestos-para-maquinaria-pesada-link-belt","Excavadora","repuestos-para-maquinaria-pesada-excavadora-link-belt","Repuestos Miniexcavadora Link Belt Lbx75 Spin Ace","repuestos-miniexcavadora-link-belt-lbx75-spin-ace","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-link-belt/repuestos-para-maquinaria-pesada-excavadora-link-belt/repuestos-miniexcavadora-link-belt-lbx75-spin-ace/"
"Liugong","repuestos-para-maquinaria-pesada-liugong","Cargador Frontal","repuestos-para-maquinaria-pesada-cargador-frontal-liugong","Repuestos Cargador Frontal Liugong Clg820c","repuestos-cargador-frontal-liugong-clg820c","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-liugong/repuestos-para-maquinaria-pesada-cargador-frontal-liugong/repuestos-cargador-frontal-liugong-clg820c/"
"Liugong","repuestos-para-maquinaria-pesada-liugong","Cargador Frontal","repuestos-para-maquinaria-pesada-cargador-frontal-liugong","Repuestos Cargador Frontal Liugong Clg835 Cummins","repuestos-cargador-frontal-liugong-clg835-cummins","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-liugong/repuestos-para-maquinaria-pesada-cargador-frontal-liugong/repuestos-cargador-frontal-liugong-clg835-cummins/"
"Liugong","repuestos-para-maquinaria-pesada-liugong","Cargador Frontal","repuestos-para-maquinaria-pesada-cargador-frontal-liugong","Repuestos Cargador Frontal Liugong Clg835h Cummins","repuestos-cargador-frontal-liugong-clg835h-cummins","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-liugong/repuestos-para-maquinaria-pesada-cargador-frontal-liugong/repuestos-cargador-frontal-liugong-clg835h-cummins/"
"Liugong","repuestos-para-maquinaria-pesada-liugong","Cargador Frontal","repuestos-para-maquinaria-pesada-cargador-frontal-liugong","Repuestos Cargador Frontal Liugong Clg835h Weichai","repuestos-cargador-frontal-liugong-clg835h-weichai","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-liugong/repuestos-para-maquinaria-pesada-cargador-frontal-liugong/repuestos-cargador-frontal-liugong-clg835h-weichai/"
"Liugong","repuestos-para-maquinaria-pesada-liugong","Cargador Frontal","repuestos-para-maquinaria-pesada-cargador-frontal-liugong","Repuestos Cargador Frontal Liugong Clg855h","repuestos-cargador-frontal-liugong-clg855h","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-liugong/repuestos-para-maquinaria-pesada-cargador-frontal-liugong/repuestos-cargador-frontal-liugong-clg855h/"
"Liugong","repuestos-para-maquinaria-pesada-liugong","Cargador Frontal","repuestos-para-maquinaria-pesada-cargador-frontal-liugong","Repuestos Cargador Frontal Liugong Clg856h","repuestos-cargador-frontal-liugong-clg856h","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-liugong/repuestos-para-maquinaria-pesada-cargador-frontal-liugong/repuestos-cargador-frontal-liugong-clg856h/"
"Liugong","repuestos-para-maquinaria-pesada-liugong","Cargador Frontal","repuestos-para-maquinaria-pesada-cargador-frontal-liugong","Repuestos Cargador Frontal Liugong Zl50cn","repuestos-cargador-frontal-liugong-zl50cn","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-liugong/repuestos-para-maquinaria-pesada-cargador-frontal-liugong/repuestos-cargador-frontal-liugong-zl50cn/"
"Liugong","repuestos-para-maquinaria-pesada-liugong","Excavadora","repuestos-para-maquinaria-pesada-excavadora-liugong","Repuestos Excavadora Liugong Clg908e","repuestos-excavadora-liugong-clg908e","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-liugong/repuestos-para-maquinaria-pesada-excavadora-liugong/repuestos-excavadora-liugong-clg908e/"
"Liugong","repuestos-para-maquinaria-pesada-liugong","Excavadora","repuestos-para-maquinaria-pesada-excavadora-liugong","Repuestos Excavadora Liugong Clg915d","repuestos-excavadora-liugong-clg915d","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-liugong/repuestos-para-maquinaria-pesada-excavadora-liugong/repuestos-excavadora-liugong-clg915d/"
"Liugong","repuestos-para-maquinaria-pesada-liugong","Excavadora","repuestos-para-maquinaria-pesada-excavadora-liugong","Repuestos Excavadora Liugong Clg915e","repuestos-excavadora-liugong-clg915e","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-liugong/repuestos-para-maquinaria-pesada-excavadora-liugong/repuestos-excavadora-liugong-clg915e/"
"Liugong","repuestos-para-maquinaria-pesada-liugong","Excavadora","repuestos-para-maquinaria-pesada-excavadora-liugong","Repuestos Excavadora Liugong Clg920e","repuestos-excavadora-liugong-clg920e","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-liugong/repuestos-para-maquinaria-pesada-excavadora-liugong/repuestos-excavadora-liugong-clg920e/"
"Liugong","repuestos-para-maquinaria-pesada-liugong","Excavadora","repuestos-para-maquinaria-pesada-excavadora-liugong","Repuestos Excavadora Liugong Clg933e","repuestos-excavadora-liugong-clg933e","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-liugong/repuestos-para-maquinaria-pesada-excavadora-liugong/repuestos-excavadora-liugong-clg933e/"
"Liugong","repuestos-para-maquinaria-pesada-liugong","Excavadora","repuestos-para-maquinaria-pesada-excavadora-liugong","Repuestos Miniexcavadora Liugong Clg913e","repuestos-miniexcavadora-liugong-clg913e","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-liugong/repuestos-para-maquinaria-pesada-excavadora-liugong/repuestos-miniexcavadora-liugong-clg913e/"
"Liugong","repuestos-para-maquinaria-pesada-liugong","Excavadora","repuestos-para-maquinaria-pesada-excavadora-liugong","Repuestos Miniexcavadora Liugong Clg922d","repuestos-miniexcavadora-liugong-clg922d","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-liugong/repuestos-para-maquinaria-pesada-excavadora-liugong/repuestos-miniexcavadora-liugong-clg922d/"
"Liugong","repuestos-para-maquinaria-pesada-liugong","Motoniveladora","repuestos-para-maquinaria-pesada-motoniveladora-liugong","Repuestos Motoniveladora Liugong Clg4180d","repuestos-motoniveladora-liugong-clg4180d","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-liugong/repuestos-para-maquinaria-pesada-motoniveladora-liugong/repuestos-motoniveladora-liugong-clg4180d/"
"Okada","repuestos-para-maquinaria-pesada-okada","Martillo","repuestos-para-maquinaria-pesada-martillo-okada","Repuestos Martillo Okada 1500","repuestos-martillo-okada-1500","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-okada/repuestos-para-maquinaria-pesada-martillo-okada/repuestos-martillo-okada-1500/"
"Okada","repuestos-para-maquinaria-pesada-okada","Martillo","repuestos-para-maquinaria-pesada-martillo-okada","Repuestos Martillo Okada 2600","repuestos-martillo-okada-2600","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-okada/repuestos-para-maquinaria-pesada-martillo-okada/repuestos-martillo-okada-2600/"
"Okada","repuestos-para-maquinaria-pesada-okada","Martillo","repuestos-para-maquinaria-pesada-martillo-okada","Repuestos Martillo Okada 3600","repuestos-martillo-okada-3600","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-okada/repuestos-para-maquinaria-pesada-martillo-okada/repuestos-martillo-okada-3600/"
"Okada","repuestos-para-maquinaria-pesada-okada","Martillo","repuestos-para-maquinaria-pesada-martillo-okada","Repuestos Martillo Okada 400","repuestos-martillo-okada-400","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-okada/repuestos-para-maquinaria-pesada-martillo-okada/repuestos-martillo-okada-400/"
"Okada","repuestos-para-maquinaria-pesada-okada","Martillo","repuestos-para-maquinaria-pesada-martillo-okada","Repuestos Martillo Okada 800","repuestos-martillo-okada-800","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-okada/repuestos-para-maquinaria-pesada-martillo-okada/repuestos-martillo-okada-800/"
"Volvo","repuestos-para-maquinaria-pesada-volvo","Excavadora","repuestos-para-maquinaria-pesada-excavadora-volvo","Repuestos Excavadora Volvo Ec210","repuestos-excavadora-volvo-ec210","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-volvo/repuestos-para-maquinaria-pesada-excavadora-volvo/repuestos-excavadora-volvo-ec210/"
"Volvo","repuestos-para-maquinaria-pesada-volvo","Excavadora","repuestos-para-maquinaria-pesada-excavadora-volvo","Repuestos Excavadora Volvo Ec210b","repuestos-excavadora-volvo-ec210b","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-volvo/repuestos-para-maquinaria-pesada-excavadora-volvo/repuestos-excavadora-volvo-ec210b/"
"Volvo","repuestos-para-maquinaria-pesada-volvo","Excavadora","repuestos-para-maquinaria-pesada-excavadora-volvo","Repuestos Excavadora Volvo Ec240","repuestos-excavadora-volvo-ec240","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-volvo/repuestos-para-maquinaria-pesada-excavadora-volvo/repuestos-excavadora-volvo-ec240/"
"Yanmar","repuestos-para-maquinaria-pesada-yanmar","Miniexcavadora","repuestos-para-maquinaria-pesada-miniexcavadora-yanmar","Repuestos Miniexcavadora Yanmar Vio17 6B","repuestos-miniexcavadora-yanmar-vio17-6b","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-yanmar/repuestos-para-maquinaria-pesada-miniexcavadora-yanmar/repuestos-miniexcavadora-yanmar-vio17-6b/"
"Yanmar","repuestos-para-maquinaria-pesada-yanmar","Miniexcavadora","repuestos-para-maquinaria-pesada-miniexcavadora-yanmar","Repuestos Miniexcavadora Yanmar Vio35 6B","repuestos-miniexcavadora-yanmar-vio35-6b","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-yanmar/repuestos-para-maquinaria-pesada-miniexcavadora-yanmar/repuestos-miniexcavadora-yanmar-vio35-6b/"
"Yanmar","repuestos-para-maquinaria-pesada-yanmar","Miniexcavadora","repuestos-para-maquinaria-pesada-miniexcavadora-yanmar","Repuestos Miniexcavadora Yanmar Vio45 6B","repuestos-miniexcavadora-yanmar-vio45-6b","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-yanmar/repuestos-para-maquinaria-pesada-miniexcavadora-yanmar/repuestos-miniexcavadora-yanmar-vio45-6b/"
"Yanmar","repuestos-para-maquinaria-pesada-yanmar","Miniexcavadora","repuestos-para-maquinaria-pesada-miniexcavadora-yanmar","Repuestos Miniexcavadora Yanmar Vio50 6B","repuestos-miniexcavadora-yanmar-vio50-6b","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-yanmar/repuestos-para-maquinaria-pesada-miniexcavadora-yanmar/repuestos-miniexcavadora-yanmar-vio50-6b/"
"Yanmar","repuestos-para-maquinaria-pesada-yanmar","Miniexcavadora","repuestos-para-maquinaria-pesada-miniexcavadora-yanmar","Repuestos Miniexcavadora Yanmar Vio55 6B","repuestos-miniexcavadora-yanmar-vio55-6b","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-yanmar/repuestos-para-maquinaria-pesada-miniexcavadora-yanmar/repuestos-miniexcavadora-yanmar-vio55-6b/"
"Yanmar","repuestos-para-maquinaria-pesada-yanmar","Miniexcavadora","repuestos-para-maquinaria-pesada-miniexcavadora-yanmar","Repuestos Miniexcavadora Yanmar Vio80 1","repuestos-miniexcavadora-yanmar-vio80-1","https://partequipos.com/repuestos-maquinaria-pesada-colombia/repuestos-maquinaria-pesada-marcas/repuestos-para-maquinaria-pesada-yanmar/repuestos-para-maquinaria-pesada-miniexcavadora-yanmar/repuestos-miniexcavadora-yanmar-vio80-1/"
